id,arrival,deadline,Utilization,Profit
105.0,3.0,6.0,2.0,0.4
106.0,3.0,6.0,3.0,0.9
107.0,3.0,8.0,3.0,0.34615384615384615
108.0,4.0,6.0,9.0,16.2
109.0,4.0,4.0,8.0,64.0
110.0,4.0,7.0,5.0,2.5
111.0,4.0,9.0,9.0,3.1153846153846154
112.0,4.0,6.0,5.0,5.0
113.0,4.0,7.0,9.0,8.1
114.0,4.0,5.0,8.0,32.0
115.0,4.0,4.0,3.0,9.0
116.0,4.0,9.0,1.0,0.038461538461538464
117.0,4.0,4.0,5.0,25.0
118.0,4.0,6.0,5.0,5.0
119.0,4.0,9.0,6.0,1.3846153846153846
120.0,4.0,4.0,3.0,9.0
121.0,4.0,7.0,6.0,3.6
122.0,4.0,8.0,6.0,2.1176470588235294
123.0,4.0,7.0,4.0,1.6
124.0,4.0,7.0,9.0,8.1
125.0,4.0,9.0,3.0,0.34615384615384615
126.0,4.0,6.0,5.0,5.0
127.0,4.0,6.0,9.0,16.2
128.0,4.0,5.0,1.0,0.5
129.0,4.0,6.0,4.0,3.2
130.0,4.0,5.0,5.0,12.5
131.0,4.0,6.0,3.0,1.8
132.0,4.0,4.0,4.0,16.0
133.0,4.0,7.0,9.0,8.1
134.0,4.0,4.0,6.0,36.0
135.0,4.0,8.0,4.0,0.9411764705882353
136.0,5.0,9.0,8.0,3.764705882352941
137.0,5.0,10.0,5.0,0.9615384615384616
138.0,5.0,10.0,9.0,3.1153846153846154
139.0,5.0,6.0,4.0,8.0
140.0,5.0,7.0,5.0,5.0
141.0,5.0,6.0,7.0,24.5
142.0,5.0,10.0,7.0,1.8846153846153846
143.0,5.0,7.0,9.0,16.2
144.0,5.0,7.0,7.0,9.8
145.0,5.0,9.0,4.0,0.9411764705882353
146.0,5.0,10.0,2.0,0.15384615384615385
147.0,5.0,6.0,3.0,4.5
148.0,5.0,7.0,8.0,12.8
149.0,5.0,5.0,5.0,25.0
150.0,5.0,9.0,3.0,0.5294117647058824
151.0,5.0,7.0,2.0,0.8
152.0,5.0,5.0,9.0,81.0
153.0,5.0,7.0,4.0,3.2
154.0,5.0,9.0,6.0,2.1176470588235294
155.0,5.0,6.0,3.0,4.5
156.0,5.0,10.0,6.0,1.3846153846153846
157.0,5.0,8.0,4.0,1.6
158.0,5.0,10.0,5.0,0.9615384615384616
159.0,5.0,9.0,7.0,2.8823529411764706
160.0,5.0,9.0,8.0,3.764705882352941
161.0,5.0,8.0,9.0,8.1
162.0,5.0,5.0,1.0,1.0
163.0,5.0,6.0,2.0,2.0
164.0,5.0,9.0,5.0,1.4705882352941178
165.0,5.0,7.0,6.0,7.2
166.0,6.0,9.0,7.0,4.9
167.0,6.0,8.0,8.0,12.8
168.0,6.0,8.0,5.0,5.0
169.0,6.0,11.0,6.0,1.3846153846153846
170.0,6.0,10.0,4.0,0.9411764705882353
171.0,6.0,11.0,4.0,0.6153846153846154
172.0,6.0,11.0,8.0,2.4615384615384617
173.0,6.0,10.0,5.0,1.4705882352941178
174.0,6.0,10.0,4.0,0.9411764705882353
175.0,6.0,7.0,7.0,24.5
176.0,6.0,8.0,2.0,0.8
177.0,6.0,10.0,7.0,2.8823529411764706
178.0,6.0,10.0,6.0,2.1176470588235294
179.0,6.0,10.0,4.0,0.9411764705882353
180.0,6.0,7.0,9.0,40.5
181.0,6.0,7.0,5.0,12.5
182.0,6.0,7.0,7.0,24.5
183.0,6.0,9.0,6.0,3.6
184.0,6.0,9.0,6.0,3.6
185.0,6.0,9.0,5.0,2.5
186.0,6.0,7.0,6.0,18.0
187.0,6.0,9.0,9.0,8.1
188.0,6.0,11.0,4.0,0.6153846153846154
189.0,6.0,8.0,5.0,5.0
190.0,6.0,10.0,1.0,0.058823529411764705
191.0,7.0,12.0,5.0,0.9615384615384616
192.0,7.0,12.0,5.0,0.9615384615384616
193.0,7.0,12.0,5.0,0.9615384615384616
194.0,7.0,11.0,9.0,4.764705882352941
195.0,7.0,8.0,8.0,32.0
196.0,7.0,9.0,4.0,3.2
197.0,7.0,9.0,5.0,5.0
198.0,7.0,9.0,1.0,0.2
199.0,7.0,9.0,6.0,7.2
200.0,7.0,11.0,8.0,3.764705882352941
201.0,7.0,9.0,1.0,0.2
202.0,7.0,12.0,2.0,0.15384615384615385
203.0,7.0,10.0,6.0,3.6
204.0,7.0,10.0,7.0,4.9
205.0,7.0,9.0,4.0,3.2
206.0,7.0,10.0,8.0,6.4
207.0,7.0,9.0,1.0,0.2
208.0,7.0,11.0,2.0,0.23529411764705882
209.0,7.0,9.0,7.0,9.8
210.0,7.0,10.0,7.0,4.9
211.0,7.0,9.0,9.0,16.2
212.0,7.0,8.0,4.0,8.0
213.0,7.0,9.0,5.0,5.0
214.0,7.0,9.0,8.0,12.8
215.0,7.0,10.0,4.0,1.6
216.0,7.0,9.0,1.0,0.2
217.0,7.0,11.0,4.0,0.9411764705882353
218.0,7.0,7.0,3.0,9.0
219.0,7.0,12.0,5.0,0.9615384615384616
220.0,7.0,10.0,8.0,6.4
221.0,7.0,12.0,8.0,2.4615384615384617
222.0,7.0,9.0,3.0,1.8
223.0,8.0,11.0,9.0,8.1
224.0,8.0,9.0,3.0,4.5
225.0,8.0,9.0,4.0,8.0
226.0,8.0,12.0,7.0,2.8823529411764706
227.0,8.0,10.0,3.0,1.8
228.0,8.0,12.0,9.0,4.764705882352941
229.0,8.0,9.0,8.0,32.0
230.0,8.0,13.0,4.0,0.6153846153846154
231.0,8.0,13.0,6.0,1.3846153846153846
232.0,8.0,13.0,9.0,3.1153846153846154
233.0,8.0,11.0,5.0,2.5
234.0,8.0,10.0,1.0,0.2
235.0,8.0,8.0,6.0,36.0
236.0,8.0,12.0,8.0,3.764705882352941
237.0,8.0,11.0,7.0,4.9
238.0,8.0,11.0,3.0,0.9
239.0,8.0,10.0,6.0,7.2
240.0,8.0,10.0,7.0,9.8
241.0,8.0,11.0,2.0,0.4
242.0,8.0,10.0,4.0,3.2
243.0,8.0,9.0,3.0,4.5
244.0,8.0,12.0,7.0,2.8823529411764706
245.0,8.0,9.0,7.0,24.5
246.0,8.0,8.0,7.0,49.0
247.0,8.0,13.0,8.0,2.4615384615384617
248.0,9.0,9.0,4.0,16.0
249.0,9.0,12.0,4.0,1.6
250.0,9.0,10.0,6.0,18.0
251.0,9.0,10.0,7.0,24.5
252.0,9.0,11.0,6.0,7.2
253.0,9.0,10.0,8.0,32.0
254.0,9.0,9.0,3.0,9.0
255.0,9.0,14.0,4.0,0.6153846153846154
256.0,9.0,13.0,6.0,2.1176470588235294
257.0,9.0,14.0,5.0,0.9615384615384616
258.0,9.0,14.0,9.0,3.1153846153846154
259.0,9.0,11.0,6.0,7.2
260.0,9.0,12.0,6.0,3.6
261.0,9.0,13.0,8.0,3.764705882352941
262.0,9.0,9.0,3.0,9.0
263.0,9.0,11.0,2.0,0.8
264.0,9.0,12.0,4.0,1.6
265.0,9.0,14.0,9.0,3.1153846153846154
266.0,9.0,12.0,2.0,0.4
267.0,9.0,10.0,2.0,2.0
268.0,9.0,14.0,9.0,3.1153846153846154
269.0,9.0,9.0,6.0,36.0
270.0,9.0,11.0,4.0,3.2
271.0,9.0,10.0,7.0,24.5
272.0,9.0,10.0,8.0,32.0
273.0,9.0,11.0,4.0,3.2
274.0,9.0,13.0,4.0,0.9411764705882353
275.0,9.0,12.0,7.0,4.9
276.0,9.0,11.0,7.0,9.8
277.0,9.0,9.0,7.0,49.0
278.0,9.0,11.0,6.0,7.2
279.0,9.0,10.0,8.0,32.0
280.0,9.0,10.0,5.0,12.5
281.0,9.0,10.0,8.0,32.0
282.0,9.0,9.0,4.0,16.0
283.0,9.0,13.0,5.0,1.4705882352941178
284.0,9.0,12.0,3.0,0.9
285.0,9.0,14.0,6.0,1.3846153846153846
286.0,9.0,11.0,7.0,9.8
287.0,10.0,10.0,5.0,25.0
288.0,10.0,12.0,4.0,3.2
289.0,10.0,13.0,4.0,1.6
290.0,10.0,14.0,6.0,2.1176470588235294
291.0,10.0,10.0,4.0,16.0
292.0,10.0,12.0,7.0,9.8
293.0,10.0,11.0,7.0,24.5
294.0,10.0,14.0,2.0,0.23529411764705882
295.0,10.0,14.0,9.0,4.764705882352941
296.0,10.0,12.0,4.0,3.2
297.0,10.0,13.0,6.0,3.6
298.0,10.0,14.0,8.0,3.764705882352941
299.0,10.0,14.0,8.0,3.764705882352941
300.0,10.0,12.0,3.0,1.8
301.0,10.0,14.0,8.0,3.764705882352941
302.0,10.0,14.0,7.0,2.8823529411764706
303.0,10.0,12.0,6.0,7.2
304.0,10.0,12.0,2.0,0.8
305.0,10.0,15.0,9.0,3.1153846153846154
306.0,10.0,13.0,9.0,8.1
307.0,10.0,13.0,1.0,0.1
308.0,10.0,14.0,7.0,2.8823529411764706
309.0,10.0,13.0,4.0,1.6
310.0,10.0,13.0,6.0,3.6
311.0,10.0,10.0,3.0,9.0
312.0,10.0,13.0,7.0,4.9
313.0,10.0,12.0,3.0,1.8
314.0,10.0,13.0,6.0,3.6
315.0,10.0,11.0,6.0,18.0
316.0,10.0,14.0,7.0,2.8823529411764706
317.0,10.0,11.0,4.0,8.0
318.0,10.0,12.0,7.0,9.8
319.0,10.0,10.0,5.0,25.0
320.0,10.0,15.0,8.0,2.4615384615384617
321.0,10.0,11.0,9.0,40.5
322.0,11.0,16.0,7.0,1.8846153846153846
323.0,11.0,15.0,8.0,3.764705882352941
324.0,11.0,15.0,6.0,2.1176470588235294
325.0,11.0,15.0,7.0,2.8823529411764706
326.0,11.0,15.0,8.0,3.764705882352941
327.0,11.0,12.0,7.0,24.5
328.0,11.0,14.0,4.0,1.6
329.0,11.0,12.0,8.0,32.0
330.0,11.0,15.0,9.0,4.764705882352941
331.0,11.0,12.0,3.0,4.5
332.0,11.0,15.0,6.0,2.1176470588235294
333.0,11.0,13.0,2.0,0.8
334.0,11.0,13.0,3.0,1.8
335.0,11.0,12.0,6.0,18.0
336.0,11.0,13.0,1.0,0.2
337.0,11.0,11.0,9.0,81.0
338.0,11.0,12.0,3.0,4.5
339.0,11.0,11.0,7.0,49.0
340.0,11.0,13.0,7.0,9.8
341.0,11.0,13.0,2.0,0.8
342.0,11.0,12.0,2.0,2.0
343.0,11.0,15.0,6.0,2.1176470588235294
344.0,11.0,13.0,8.0,12.8
345.0,11.0,16.0,9.0,3.1153846153846154
346.0,11.0,12.0,7.0,24.5
347.0,11.0,11.0,4.0,16.0
348.0,11.0,16.0,7.0,1.8846153846153846
349.0,11.0,14.0,7.0,4.9
350.0,11.0,15.0,5.0,1.4705882352941178
351.0,12.0,14.0,5.0,5.0
352.0,12.0,16.0,9.0,4.764705882352941
353.0,12.0,17.0,4.0,0.6153846153846154
354.0,12.0,16.0,6.0,2.1176470588235294
355.0,12.0,15.0,3.0,0.9
356.0,12.0,16.0,5.0,1.4705882352941178
357.0,12.0,13.0,5.0,12.5
358.0,12.0,12.0,5.0,25.0
359.0,12.0,16.0,6.0,2.1176470588235294
360.0,12.0,12.0,5.0,25.0
361.0,12.0,15.0,2.0,0.4
362.0,12.0,16.0,1.0,0.058823529411764705
363.0,12.0,16.0,3.0,0.5294117647058824
364.0,12.0,15.0,3.0,0.9
365.0,12.0,13.0,5.0,12.5
366.0,12.0,12.0,4.0,16.0
367.0,12.0,12.0,5.0,25.0
368.0,12.0,13.0,7.0,24.5
369.0,12.0,15.0,2.0,0.4
370.0,12.0,13.0,3.0,4.5
371.0,12.0,14.0,4.0,3.2
372.0,12.0,14.0,4.0,3.2
373.0,12.0,13.0,5.0,12.5
374.0,12.0,15.0,8.0,6.4
375.0,12.0,15.0,5.0,2.5
376.0,13.0,17.0,2.0,0.23529411764705882
377.0,13.0,14.0,3.0,4.5
378.0,13.0,18.0,8.0,2.4615384615384617
379.0,13.0,16.0,5.0,2.5
380.0,13.0,17.0,3.0,0.5294117647058824
381.0,13.0,14.0,4.0,8.0
382.0,13.0,13.0,7.0,49.0
383.0,13.0,17.0,9.0,4.764705882352941
384.0,13.0,14.0,7.0,24.5
385.0,13.0,15.0,3.0,1.8
386.0,13.0,14.0,9.0,40.5
387.0,13.0,17.0,9.0,4.764705882352941
388.0,13.0,14.0,8.0,32.0
389.0,13.0,15.0,6.0,7.2
390.0,13.0,16.0,7.0,4.9
391.0,13.0,14.0,3.0,4.5
392.0,13.0,16.0,5.0,2.5
393.0,13.0,15.0,5.0,5.0
394.0,13.0,16.0,9.0,8.1
395.0,13.0,14.0,9.0,40.5
396.0,13.0,14.0,4.0,8.0
397.0,13.0,17.0,7.0,2.8823529411764706
398.0,13.0,17.0,6.0,2.1176470588235294
399.0,13.0,17.0,9.0,4.764705882352941
400.0,13.0,13.0,5.0,25.0
401.0,13.0,17.0,3.0,0.5294117647058824
402.0,13.0,17.0,8.0,3.764705882352941
403.0,13.0,17.0,7.0,2.8823529411764706
404.0,13.0,17.0,1.0,0.058823529411764705
405.0,13.0,15.0,7.0,9.8
406.0,13.0,17.0,3.0,0.5294117647058824
407.0,14.0,19.0,9.0,3.1153846153846154
408.0,14.0,18.0,2.0,0.23529411764705882
409.0,14.0,19.0,5.0,0.9615384615384616
410.0,14.0,16.0,5.0,5.0
411.0,14.0,17.0,4.0,1.6
412.0,14.0,15.0,3.0,4.5
413.0,14.0,15.0,6.0,18.0
414.0,14.0,15.0,4.0,8.0
415.0,14.0,16.0,6.0,7.2
416.0,14.0,16.0,6.0,7.2
417.0,14.0,19.0,4.0,0.6153846153846154
418.0,14.0,17.0,5.0,2.5
419.0,14.0,18.0,2.0,0.23529411764705882
420.0,14.0,16.0,9.0,16.2
421.0,14.0,18.0,5.0,1.4705882352941178
422.0,14.0,19.0,2.0,0.15384615384615385
423.0,14.0,18.0,8.0,3.764705882352941
424.0,14.0,14.0,8.0,64.0
425.0,14.0,16.0,9.0,16.2
426.0,14.0,18.0,2.0,0.23529411764705882
427.0,14.0,18.0,3.0,0.5294117647058824
428.0,14.0,19.0,2.0,0.15384615384615385
429.0,14.0,15.0,3.0,4.5
430.0,14.0,14.0,5.0,25.0
431.0,14.0,19.0,6.0,1.3846153846153846
432.0,14.0,15.0,4.0,8.0
433.0,14.0,19.0,7.0,1.8846153846153846
434.0,15.0,19.0,1.0,0.058823529411764705
435.0,15.0,17.0,8.0,12.8
436.0,15.0,19.0,1.0,0.058823529411764705
437.0,15.0,20.0,1.0,0.038461538461538464
438.0,15.0,18.0,7.0,4.9
439.0,15.0,20.0,4.0,0.6153846153846154
440.0,15.0,15.0,7.0,49.0
441.0,15.0,15.0,4.0,16.0
442.0,15.0,17.0,3.0,1.8
443.0,15.0,18.0,3.0,0.9
444.0,15.0,19.0,4.0,0.9411764705882353
445.0,15.0,17.0,4.0,3.2
446.0,15.0,16.0,9.0,40.5
447.0,15.0,16.0,5.0,12.5
448.0,15.0,16.0,1.0,0.5
449.0,15.0,18.0,3.0,0.9
450.0,15.0,17.0,3.0,1.8
451.0,15.0,17.0,2.0,0.8
452.0,15.0,19.0,2.0,0.23529411764705882
453.0,15.0,17.0,7.0,9.8
454.0,15.0,15.0,2.0,4.0
455.0,16.0,17.0,8.0,32.0
456.0,16.0,16.0,7.0,49.0
457.0,16.0,19.0,2.0,0.4
458.0,16.0,16.0,7.0,49.0
459.0,16.0,19.0,6.0,3.6
460.0,16.0,20.0,4.0,0.9411764705882353
461.0,16.0,18.0,6.0,7.2
462.0,16.0,21.0,5.0,0.9615384615384616
463.0,16.0,17.0,5.0,12.5
464.0,16.0,17.0,7.0,24.5
465.0,16.0,21.0,6.0,1.3846153846153846
466.0,16.0,17.0,7.0,24.5
467.0,16.0,20.0,3.0,0.5294117647058824
468.0,16.0,19.0,2.0,0.4
469.0,16.0,19.0,8.0,6.4
470.0,16.0,20.0,5.0,1.4705882352941178
471.0,16.0,21.0,7.0,1.8846153846153846
472.0,16.0,21.0,9.0,3.1153846153846154
473.0,16.0,20.0,6.0,2.1176470588235294
474.0,17.0,19.0,6.0,7.2
475.0,17.0,21.0,8.0,3.764705882352941
476.0,17.0,20.0,3.0,0.9
477.0,17.0,20.0,1.0,0.1
478.0,17.0,21.0,4.0,0.9411764705882353
479.0,17.0,19.0,4.0,3.2
480.0,17.0,20.0,5.0,2.5
481.0,17.0,19.0,3.0,1.8
482.0,17.0,18.0,3.0,4.5
483.0,17.0,20.0,3.0,0.9
484.0,17.0,18.0,6.0,18.0
485.0,17.0,18.0,7.0,24.5
486.0,17.0,21.0,5.0,1.4705882352941178
487.0,17.0,21.0,8.0,3.764705882352941
488.0,17.0,17.0,3.0,9.0
489.0,17.0,21.0,4.0,0.9411764705882353
490.0,17.0,18.0,8.0,32.0
491.0,17.0,19.0,5.0,5.0
492.0,17.0,19.0,9.0,16.2
493.0,17.0,18.0,1.0,0.5
494.0,17.0,21.0,8.0,3.764705882352941
495.0,17.0,20.0,4.0,1.6
496.0,17.0,19.0,5.0,5.0
497.0,17.0,22.0,2.0,0.15384615384615385
498.0,17.0,19.0,3.0,1.8
499.0,17.0,18.0,4.0,8.0
500.0,17.0,19.0,7.0,9.8
501.0,17.0,21.0,4.0,0.9411764705882353
502.0,17.0,17.0,1.0,1.0
503.0,17.0,20.0,6.0,3.6
504.0,18.0,21.0,3.0,0.9
505.0,18.0,22.0,7.0,2.8823529411764706
506.0,18.0,20.0,1.0,0.2
507.0,18.0,23.0,8.0,2.4615384615384617
508.0,18.0,21.0,7.0,4.9
509.0,18.0,18.0,7.0,49.0
510.0,18.0,21.0,5.0,2.5
511.0,18.0,22.0,7.0,2.8823529411764706
512.0,18.0,21.0,9.0,8.1
513.0,18.0,19.0,8.0,32.0
514.0,18.0,19.0,7.0,24.5
515.0,18.0,22.0,7.0,2.8823529411764706
516.0,18.0,20.0,2.0,0.8
517.0,18.0,22.0,8.0,3.764705882352941
518.0,18.0,21.0,1.0,0.1
519.0,18.0,20.0,1.0,0.2
520.0,18.0,20.0,5.0,5.0
521.0,18.0,21.0,2.0,0.4
522.0,18.0,22.0,4.0,0.9411764705882353
523.0,18.0,23.0,4.0,0.6153846153846154
524.0,18.0,20.0,6.0,7.2
525.0,18.0,19.0,5.0,12.5
526.0,18.0,21.0,5.0,2.5
527.0,18.0,22.0,5.0,1.4705882352941178
528.0,18.0,21.0,6.0,3.6
529.0,18.0,21.0,7.0,4.9
530.0,18.0,18.0,3.0,9.0
531.0,18.0,21.0,7.0,4.9
532.0,18.0,23.0,9.0,3.1153846153846154
533.0,18.0,20.0,1.0,0.2
534.0,18.0,20.0,5.0,5.0
535.0,19.0,21.0,2.0,0.8
536.0,19.0,23.0,5.0,1.4705882352941178
537.0,19.0,21.0,7.0,9.8
538.0,19.0,22.0,6.0,3.6
539.0,19.0,22.0,5.0,2.5
540.0,19.0,24.0,1.0,0.038461538461538464
541.0,19.0,23.0,8.0,3.764705882352941
542.0,19.0,20.0,5.0,12.5
543.0,19.0,22.0,3.0,0.9
544.0,19.0,23.0,9.0,4.764705882352941
545.0,19.0,21.0,5.0,5.0
546.0,19.0,22.0,2.0,0.4
547.0,19.0,22.0,8.0,6.4
548.0,19.0,22.0,7.0,4.9
549.0,19.0,22.0,8.0,6.4
550.0,19.0,20.0,4.0,8.0
551.0,19.0,22.0,6.0,3.6
552.0,19.0,20.0,9.0,40.5
553.0,19.0,20.0,2.0,2.0
554.0,19.0,20.0,4.0,8.0
555.0,19.0,22.0,6.0,3.6
556.0,19.0,21.0,6.0,7.2
557.0,19.0,22.0,6.0,3.6
558.0,19.0,22.0,2.0,0.4
559.0,19.0,20.0,6.0,18.0
560.0,19.0,22.0,8.0,6.4
561.0,19.0,22.0,8.0,6.4
562.0,19.0,23.0,3.0,0.5294117647058824
563.0,19.0,19.0,8.0,64.0
564.0,19.0,23.0,7.0,2.8823529411764706
565.0,19.0,22.0,3.0,0.9
566.0,19.0,22.0,9.0,8.1
567.0,19.0,24.0,8.0,2.4615384615384617
568.0,19.0,24.0,8.0,2.4615384615384617
569.0,20.0,23.0,5.0,2.5
570.0,20.0,24.0,8.0,3.764705882352941
571.0,20.0,25.0,8.0,2.4615384615384617
572.0,20.0,25.0,1.0,0.038461538461538464
573.0,20.0,22.0,4.0,3.2
574.0,20.0,23.0,3.0,0.9
575.0,20.0,21.0,5.0,12.5
576.0,20.0,25.0,4.0,0.6153846153846154
577.0,20.0,24.0,8.0,3.764705882352941
578.0,20.0,22.0,3.0,1.8
579.0,20.0,21.0,3.0,4.5
580.0,20.0,22.0,5.0,5.0
581.0,20.0,25.0,3.0,0.34615384615384615
582.0,20.0,21.0,3.0,4.5
583.0,20.0,20.0,6.0,36.0
584.0,20.0,21.0,5.0,12.5
585.0,20.0,21.0,6.0,18.0
586.0,20.0,20.0,7.0,49.0
587.0,20.0,22.0,5.0,5.0
588.0,20.0,22.0,4.0,3.2
589.0,20.0,22.0,4.0,3.2
590.0,20.0,22.0,6.0,7.2
591.0,20.0,24.0,1.0,0.058823529411764705
592.0,20.0,21.0,3.0,4.5
593.0,20.0,23.0,7.0,4.9
594.0,20.0,22.0,7.0,9.8
595.0,20.0,23.0,7.0,4.9
596.0,21.0,21.0,7.0,49.0
597.0,21.0,22.0,6.0,18.0
598.0,21.0,22.0,9.0,40.5
599.0,21.0,26.0,3.0,0.34615384615384615
600.0,21.0,23.0,4.0,3.2
601.0,21.0,22.0,3.0,4.5
602.0,21.0,24.0,4.0,1.6
603.0,21.0,23.0,5.0,5.0
604.0,21.0,23.0,4.0,3.2
605.0,21.0,22.0,7.0,24.5
606.0,21.0,26.0,6.0,1.3846153846153846
607.0,21.0,22.0,1.0,0.5
608.0,21.0,25.0,7.0,2.8823529411764706
609.0,21.0,25.0,9.0,4.764705882352941
610.0,21.0,21.0,5.0,25.0
611.0,21.0,23.0,5.0,5.0
612.0,21.0,23.0,3.0,1.8
613.0,21.0,23.0,5.0,5.0
614.0,21.0,24.0,9.0,8.1
615.0,21.0,25.0,6.0,2.1176470588235294
616.0,21.0,23.0,1.0,0.2
617.0,21.0,26.0,5.0,0.9615384615384616
618.0,21.0,25.0,7.0,2.8823529411764706
619.0,21.0,24.0,6.0,3.6
620.0,21.0,24.0,4.0,1.6
621.0,21.0,22.0,5.0,12.5
622.0,21.0,24.0,8.0,6.4
623.0,21.0,21.0,5.0,25.0
624.0,21.0,25.0,2.0,0.23529411764705882
625.0,21.0,25.0,3.0,0.5294117647058824
626.0,21.0,21.0,1.0,1.0
627.0,21.0,21.0,6.0,36.0
628.0,22.0,24.0,2.0,0.8
629.0,22.0,24.0,3.0,1.8
630.0,22.0,25.0,7.0,4.9
631.0,22.0,25.0,7.0,4.9
632.0,22.0,25.0,1.0,0.1
633.0,22.0,24.0,6.0,7.2
634.0,22.0,23.0,2.0,2.0
635.0,22.0,25.0,5.0,2.5
636.0,22.0,25.0,9.0,8.1
637.0,22.0,27.0,4.0,0.6153846153846154
638.0,22.0,26.0,5.0,1.4705882352941178
639.0,22.0,22.0,8.0,64.0
640.0,22.0,22.0,9.0,81.0
641.0,22.0,26.0,8.0,3.764705882352941
642.0,22.0,22.0,4.0,16.0
643.0,22.0,27.0,2.0,0.15384615384615385
644.0,22.0,25.0,4.0,1.6
645.0,22.0,27.0,4.0,0.6153846153846154
646.0,22.0,24.0,5.0,5.0
647.0,22.0,27.0,2.0,0.15384615384615385
648.0,22.0,25.0,7.0,4.9
